,año,mes,festividad,nom_comuna,conducta,cantidad
10150,2013,Junio,Dia del Medio Ambiente,San Francisco,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),2
10151,2013,Junio,Dia del Medio Ambiente,San Francisco,HURTO A ENTIDADES COMERCIALES,1
10152,2013,Junio,Dia del Medio Ambiente,Sur,HURTO A PERSONAS,1
10153,2013,Junio,Dia del Padre,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,1
10154,2013,Junio,Dia del Padre,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10155,2013,Junio,Dia del Padre,Cabecera del Llano,LESIONES PERSONALES,1
10156,2013,Junio,Dia del Padre,Centro,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
10157,2013,Junio,Dia del Padre,Centro,VIOLENCIA INTRAFAMILIAR,1
10158,2013,Junio,Dia del Padre,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10159,2013,Junio,Dia del Padre,García Rovira,LESIONES PERSONALES,1
10160,2013,Junio,Dia del Padre,La Concordia,HURTO A ENTIDADES COMERCIALES,1
10161,2013,Junio,Dia del Padre,La Concordia,HURTO A PERSONAS,1
10162,2013,Junio,Dia del Padre,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10163,2013,Junio,Dia del Padre,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
10164,2013,Junio,Dia del Padre,La Pedregosa,LESIONES PERSONALES,1
10165,2013,Junio,Dia del Padre,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,1
10166,2013,Junio,Dia del Padre,Morrorico,LESIONES PERSONALES,1
10167,2013,Junio,Dia del Padre,Mutis,LESIONES PERSONALES,1
10168,2013,Junio,Dia del Padre,Mutis,VIOLENCIA INTRAFAMILIAR,1
10169,2013,Junio,Dia del Padre,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10170,2013,Junio,Dia del Padre,Occidental,VIOLENCIA INTRAFAMILIAR,1
10171,2013,Junio,Dia del Padre,Oriental,EXTORSIÓN,1
10172,2013,Junio,Dia del Padre,Oriental,HURTO A PERSONAS,1
10173,2013,Junio,Dia del Padre,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
10174,2013,Junio,Dia del Padre,Oriental,VIOLENCIA INTRAFAMILIAR,1
10175,2013,Junio,Dia del Padre,Provenza,HURTO A RESIDENCIAS,1
10176,2013,Junio,Dia del Padre,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
10177,2013,Junio,Dia del Padre,Provenza,LESIONES PERSONALES,1
10178,2013,Junio,Dia del Padre,San Francisco,HURTO A PERSONAS,4
10179,2013,Junio,Dia del Padre,San Francisco,VIOLENCIA INTRAFAMILIAR,2
10180,2013,Junio,Dia del Padre,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
10181,2013,Junio,Dia del Padre,Sur,VIOLENCIA INTRAFAMILIAR,1
10182,2013,Junio,Dia del Padre,Sur Occidente,LESIONES PERSONALES,2
10183,2013,Junio,Dia del Sagrado Corazon de Jesus,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),5
10184,2013,Junio,Dia del Sagrado Corazon de Jesus,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10185,2013,Junio,Dia del Sagrado Corazon de Jesus,García Rovira,LESIONES PERSONALES,2
10186,2013,Junio,Dia del Sagrado Corazon de Jesus,La Concordia,HURTO A ENTIDADES COMERCIALES,1
10187,2013,Junio,Dia del Sagrado Corazon de Jesus,La Concordia,HURTO A PERSONAS,1
10188,2013,Junio,Dia del Sagrado Corazon de Jesus,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,1
10189,2013,Junio,Dia del Sagrado Corazon de Jesus,Mutis,LESIONES PERSONALES,1
10190,2013,Junio,Dia del Sagrado Corazon de Jesus,Mutis,VIOLENCIA INTRAFAMILIAR,1
10191,2013,Junio,Dia del Sagrado Corazon de Jesus,Norte,LESIONES PERSONALES,1
10192,2013,Junio,Dia del Sagrado Corazon de Jesus,Occidental,LESIONES PERSONALES,2
10193,2013,Junio,Dia del Sagrado Corazon de Jesus,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10194,2013,Junio,Dia del Sagrado Corazon de Jesus,Provenza,LESIONES PERSONALES,1
10195,2013,Junio,Dia del Sagrado Corazon de Jesus,Provenza,VIOLENCIA INTRAFAMILIAR,1
10196,2013,Junio,Dia del Sagrado Corazon de Jesus,San Francisco,HURTO A RESIDENCIAS,1
10197,2013,Junio,Dia del Sagrado Corazon de Jesus,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
10198,2013,Junio,Dia del Sagrado Corazon de Jesus,San Francisco,VIOLENCIA INTRAFAMILIAR,2
10199,2013,Junio,Domingo,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,1
10200,2013,Junio,Domingo,Cabecera del Llano,HURTO A PERSONAS,1
10201,2013,Junio,Domingo,Cabecera del Llano,HURTO A RESIDENCIAS,1
10202,2013,Junio,Domingo,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
10203,2013,Junio,Domingo,Cabecera del Llano,LESIONES PERSONALES,3
10204,2013,Junio,Domingo,Centro,EXTORSIÓN,1
10205,2013,Junio,Domingo,Centro,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
10206,2013,Junio,Domingo,Centro,HURTO A ENTIDADES COMERCIALES,1
10207,2013,Junio,Domingo,Centro,HURTO A PERSONAS,3
10208,2013,Junio,Domingo,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
10209,2013,Junio,Domingo,Centro,LESIONES PERSONALES,2
10210,2013,Junio,Domingo,Centro,VIOLENCIA INTRAFAMILIAR,1
10211,2013,Junio,Domingo,García Rovira,HURTO A PERSONAS,1
10212,2013,Junio,Domingo,García Rovira,HURTO A RESIDENCIAS,2
10213,2013,Junio,Domingo,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
10214,2013,Junio,Domingo,García Rovira,LESIONES PERSONALES,1
10215,2013,Junio,Domingo,García Rovira,VIOLENCIA INTRAFAMILIAR,1
10216,2013,Junio,Domingo,La Ciudadela,HURTO A PERSONAS,1
10217,2013,Junio,Domingo,La Ciudadela,LESIONES PERSONALES,2
10218,2013,Junio,Domingo,La Concordia,HURTO A ENTIDADES COMERCIALES,2
10219,2013,Junio,Domingo,La Concordia,HURTO A PERSONAS,3
10220,2013,Junio,Domingo,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
10221,2013,Junio,Domingo,La Concordia,LESIONES PERSONALES,1
10222,2013,Junio,Domingo,La Pedregosa,HURTO A PERSONAS,2
10223,2013,Junio,Domingo,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
10224,2013,Junio,Domingo,La Pedregosa,LESIONES PERSONALES,8
10225,2013,Junio,Domingo,La Pedregosa,VIOLENCIA INTRAFAMILIAR,1
10226,2013,Junio,Domingo,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,2
10227,2013,Junio,Domingo,Morrorico,HURTO A PERSONAS,1
10228,2013,Junio,Domingo,Morrorico,LESIONES PERSONALES,2
10229,2013,Junio,Domingo,Morrorico,VIOLENCIA INTRAFAMILIAR,2
10230,2013,Junio,Domingo,Mutis,HURTO A PERSONAS,2
10231,2013,Junio,Domingo,Mutis,LESIONES PERSONALES,3
10232,2013,Junio,Domingo,Mutis,VIOLENCIA INTRAFAMILIAR,2
10233,2013,Junio,Domingo,Nor Oriental,LESIONES PERSONALES,2
10234,2013,Junio,Domingo,Nor Oriental,VIOLENCIA INTRAFAMILIAR,3
10235,2013,Junio,Domingo,Norte,HURTO A PERSONAS,3
10236,2013,Junio,Domingo,Norte,LESIONES PERSONALES,2
10237,2013,Junio,Domingo,Occidental,HURTO A ENTIDADES COMERCIALES,1
10238,2013,Junio,Domingo,Occidental,HURTO A PERSONAS,3
10239,2013,Junio,Domingo,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
10240,2013,Junio,Domingo,Occidental,LESIONES PERSONALES,3
10241,2013,Junio,Domingo,Occidental,VIOLENCIA INTRAFAMILIAR,2
10242,2013,Junio,Domingo,Oriental,EXTORSIÓN,1
10243,2013,Junio,Domingo,Oriental,HURTO A MOTOCICLETAS,1
10244,2013,Junio,Domingo,Oriental,HURTO A PERSONAS,3
10245,2013,Junio,Domingo,Oriental,HURTO A RESIDENCIAS,1
10246,2013,Junio,Domingo,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
10247,2013,Junio,Domingo,Oriental,LESIONES PERSONALES,1
10248,2013,Junio,Domingo,Oriental,VIOLENCIA INTRAFAMILIAR,1
10249,2013,Junio,Domingo,Provenza,HURTO A RESIDENCIAS,2
10250,2013,Junio,Domingo,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
10251,2013,Junio,Domingo,Provenza,LESIONES PERSONALES,2
10252,2013,Junio,Domingo,San Francisco,HOMICIDIO,1
10253,2013,Junio,Domingo,San Francisco,HURTO A ENTIDADES COMERCIALES,1
10254,2013,Junio,Domingo,San Francisco,HURTO A PERSONAS,5
10255,2013,Junio,Domingo,San Francisco,HURTO A RESIDENCIAS,1
10256,2013,Junio,Domingo,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10257,2013,Junio,Domingo,San Francisco,VIOLENCIA INTRAFAMILIAR,2
10258,2013,Junio,Domingo,Sur,HURTO A PERSONAS,2
10259,2013,Junio,Domingo,Sur,HURTO A RESIDENCIAS,1
10260,2013,Junio,Domingo,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
10261,2013,Junio,Domingo,Sur,LESIONES PERSONALES,2
10262,2013,Junio,Domingo,Sur,VIOLENCIA INTRAFAMILIAR,2
10263,2013,Junio,Domingo,Sur Occidente,HURTO A PERSONAS,1
10264,2013,Junio,Domingo,Sur Occidente,LESIONES PERSONALES,6
10265,2013,Junio,No Aplica,Cabecera del Llano,EXTORSIÓN,1
10266,2013,Junio,No Aplica,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,5
10267,2013,Junio,No Aplica,Cabecera del Llano,HURTO A MOTOCICLETAS,1
10268,2013,Junio,No Aplica,Cabecera del Llano,HURTO A PERSONAS,13
10269,2013,Junio,No Aplica,Cabecera del Llano,HURTO A RESIDENCIAS,2
10270,2013,Junio,No Aplica,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),19
10271,2013,Junio,No Aplica,Cabecera del Llano,LESIONES PERSONALES,15
10272,2013,Junio,No Aplica,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,6
10273,2013,Junio,No Aplica,Centro,HURTO A ENTIDADES COMERCIALES,4
10274,2013,Junio,No Aplica,Centro,HURTO A PERSONAS,21
10275,2013,Junio,No Aplica,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),11
10276,2013,Junio,No Aplica,Centro,LESIONES PERSONALES,14
10277,2013,Junio,No Aplica,Centro,VIOLENCIA INTRAFAMILIAR,2
10278,2013,Junio,No Aplica,García Rovira,HURTO A ENTIDADES COMERCIALES,1
10279,2013,Junio,No Aplica,García Rovira,HURTO A PERSONAS,12
10280,2013,Junio,No Aplica,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
10281,2013,Junio,No Aplica,García Rovira,LESIONES PERSONALES,7
10282,2013,Junio,No Aplica,García Rovira,VIOLENCIA INTRAFAMILIAR,6
10283,2013,Junio,No Aplica,La Ciudadela,HURTO A ENTIDADES COMERCIALES,1
10284,2013,Junio,No Aplica,La Ciudadela,HURTO A MOTOCICLETAS,1
10285,2013,Junio,No Aplica,La Ciudadela,HURTO A PERSONAS,2
10286,2013,Junio,No Aplica,La Ciudadela,LESIONES PERSONALES,3
10287,2013,Junio,No Aplica,La Ciudadela,VIOLENCIA INTRAFAMILIAR,2
10288,2013,Junio,No Aplica,La Concordia,HURTO A ENTIDADES COMERCIALES,9
10289,2013,Junio,No Aplica,La Concordia,HURTO A MOTOCICLETAS,2
10290,2013,Junio,No Aplica,La Concordia,HURTO A PERSONAS,14
10291,2013,Junio,No Aplica,La Concordia,HURTO A RESIDENCIAS,2
10292,2013,Junio,No Aplica,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),12
10293,2013,Junio,No Aplica,La Concordia,LESIONES PERSONALES,6
10294,2013,Junio,No Aplica,La Concordia,VIOLENCIA INTRAFAMILIAR,9
10295,2013,Junio,No Aplica,La Pedregosa,HURTO A PERSONAS,7
10296,2013,Junio,No Aplica,La Pedregosa,HURTO A RESIDENCIAS,2
10297,2013,Junio,No Aplica,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),6
10298,2013,Junio,No Aplica,La Pedregosa,LESIONES PERSONALES,4
10299,2013,Junio,No Aplica,La Pedregosa,VIOLENCIA INTRAFAMILIAR,3
10300,2013,Junio,No Aplica,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,7
10301,2013,Junio,No Aplica,Lagos del Cacique,HURTO A PERSONAS,4
10302,2013,Junio,No Aplica,Lagos del Cacique,LESIONES PERSONALES,2
10303,2013,Junio,No Aplica,Lagos del Cacique,VIOLENCIA INTRAFAMILIAR,2
10304,2013,Junio,No Aplica,Morrorico,HURTO A PERSONAS,2
10305,2013,Junio,No Aplica,Morrorico,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
10306,2013,Junio,No Aplica,Morrorico,LESIONES PERSONALES,1
10307,2013,Junio,No Aplica,Morrorico,VIOLENCIA INTRAFAMILIAR,3
10308,2013,Junio,No Aplica,Mutis,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
10309,2013,Junio,No Aplica,Mutis,HURTO A PERSONAS,5
10310,2013,Junio,No Aplica,Mutis,HURTO A RESIDENCIAS,3
10311,2013,Junio,No Aplica,Mutis,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),8
10312,2013,Junio,No Aplica,Mutis,LESIONES PERSONALES,6
10313,2013,Junio,No Aplica,Mutis,VIOLENCIA INTRAFAMILIAR,3
10314,2013,Junio,No Aplica,Nor Oriental,HURTO A PERSONAS,8
10315,2013,Junio,No Aplica,Nor Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
10316,2013,Junio,No Aplica,Nor Oriental,LESIONES PERSONALES,8
10317,2013,Junio,No Aplica,Nor Oriental,VIOLENCIA INTRAFAMILIAR,8
10318,2013,Junio,No Aplica,Norte,HOMICIDIO,1
10319,2013,Junio,No Aplica,Norte,HURTO A ENTIDADES COMERCIALES,2
10320,2013,Junio,No Aplica,Norte,HURTO A PERSONAS,24
10321,2013,Junio,No Aplica,Norte,HURTO A RESIDENCIAS,2
10322,2013,Junio,No Aplica,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),5
10323,2013,Junio,No Aplica,Norte,LESIONES PERSONALES,12
10324,2013,Junio,No Aplica,Norte,VIOLENCIA INTRAFAMILIAR,7
10325,2013,Junio,No Aplica,Occidental,EXTORSIÓN,1
10326,2013,Junio,No Aplica,Occidental,HOMICIDIO,1
10327,2013,Junio,No Aplica,Occidental,HURTO A ENTIDADES COMERCIALES,1
10328,2013,Junio,No Aplica,Occidental,HURTO A MOTOCICLETAS,1
10329,2013,Junio,No Aplica,Occidental,HURTO A PERSONAS,11
10330,2013,Junio,No Aplica,Occidental,HURTO A RESIDENCIAS,1
10331,2013,Junio,No Aplica,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),6
10332,2013,Junio,No Aplica,Occidental,LESIONES PERSONALES,8
10333,2013,Junio,No Aplica,Occidental,VIOLENCIA INTRAFAMILIAR,9
10334,2013,Junio,No Aplica,Oriental,HURTO A ENTIDADES COMERCIALES,5
10335,2013,Junio,No Aplica,Oriental,HURTO A MOTOCICLETAS,2
10336,2013,Junio,No Aplica,Oriental,HURTO A PERSONAS,15
10337,2013,Junio,No Aplica,Oriental,HURTO A RESIDENCIAS,6
10338,2013,Junio,No Aplica,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),10
10339,2013,Junio,No Aplica,Oriental,LESIONES PERSONALES,8
10340,2013,Junio,No Aplica,Oriental,VIOLENCIA INTRAFAMILIAR,2
10341,2013,Junio,No Aplica,Provenza,HURTO A PERSONAS,5
10342,2013,Junio,No Aplica,Provenza,HURTO A RESIDENCIAS,2
10343,2013,Junio,No Aplica,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),9
10344,2013,Junio,No Aplica,Provenza,LESIONES PERSONALES,10
10345,2013,Junio,No Aplica,Provenza,VIOLENCIA INTRAFAMILIAR,3
10346,2013,Junio,No Aplica,San Francisco,HOMICIDIO,1
10347,2013,Junio,No Aplica,San Francisco,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
10348,2013,Junio,No Aplica,San Francisco,HURTO A ENTIDADES COMERCIALES,3
10349,2013,Junio,No Aplica,San Francisco,HURTO A MOTOCICLETAS,1
10350,2013,Junio,No Aplica,San Francisco,HURTO A PERSONAS,24
10351,2013,Junio,No Aplica,San Francisco,HURTO A RESIDENCIAS,3
10352,2013,Junio,No Aplica,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),23
10353,2013,Junio,No Aplica,San Francisco,LESIONES PERSONALES,10
10354,2013,Junio,No Aplica,San Francisco,VIOLENCIA INTRAFAMILIAR,6
10355,2013,Junio,No Aplica,Sur,HURTO A ENTIDADES COMERCIALES,1
10356,2013,Junio,No Aplica,Sur,HURTO A PERSONAS,2
10357,2013,Junio,No Aplica,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10358,2013,Junio,No Aplica,Sur,LESIONES PERSONALES,6
10359,2013,Junio,No Aplica,Sur,VIOLENCIA INTRAFAMILIAR,5
10360,2013,Junio,No Aplica,Sur Occidente,HURTO A ENTIDADES COMERCIALES,1
10361,2013,Junio,No Aplica,Sur Occidente,HURTO A PERSONAS,2
10362,2013,Junio,No Aplica,Sur Occidente,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
10363,2013,Junio,No Aplica,Sur Occidente,LESIONES PERSONALES,1
10364,2013,Junio,No Aplica,Sur Occidente,VIOLENCIA INTRAFAMILIAR,2
10365,2013,Marzo,Dia Internacional de la Mujer,Centro,HURTO A PERSONAS,2
10366,2013,Marzo,Dia Internacional de la Mujer,La Concordia,HURTO A PERSONAS,2
10367,2013,Marzo,Dia Internacional de la Mujer,La Concordia,HURTO A RESIDENCIAS,1
10368,2013,Marzo,Dia Internacional de la Mujer,La Concordia,LESIONES PERSONALES,1
10369,2013,Marzo,Dia Internacional de la Mujer,La Pedregosa,HURTO A PERSONAS,1
10370,2013,Marzo,Dia Internacional de la Mujer,Morrorico,HURTO A PERSONAS,1
10371,2013,Marzo,Dia Internacional de la Mujer,Mutis,LESIONES PERSONALES,1
10372,2013,Marzo,Dia Internacional de la Mujer,Nor Oriental,HURTO A PERSONAS,1
10373,2013,Marzo,Dia Internacional de la Mujer,Nor Oriental,LESIONES PERSONALES,1
10374,2013,Marzo,Dia Internacional de la Mujer,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10375,2013,Marzo,Dia Internacional de la Mujer,Occidental,VIOLENCIA INTRAFAMILIAR,1
10376,2013,Marzo,Dia Internacional de la Mujer,Oriental,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
10377,2013,Marzo,Dia Internacional de la Mujer,Oriental,HURTO A PERSONAS,2
10378,2013,Marzo,Dia Internacional de la Mujer,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
10379,2013,Marzo,Dia Internacional de la Mujer,Oriental,VIOLENCIA INTRAFAMILIAR,1
10380,2013,Marzo,Dia Internacional de la Mujer,Provenza,HURTO A PERSONAS,1
10381,2013,Marzo,Dia Internacional de la Mujer,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10382,2013,Marzo,Dia Internacional de la Mujer,Provenza,LESIONES PERSONALES,1
10383,2013,Marzo,Dia Internacional de la Mujer,San Francisco,HOMICIDIO,1
10384,2013,Marzo,Dia Internacional de la Mujer,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
10385,2013,Marzo,Dia Internacional de la Mujer,San Francisco,LESIONES PERSONALES,2
10386,2013,Marzo,Dia Internacional de la Mujer,Sur,HURTO A PERSONAS,2
10387,2013,Marzo,Dia Internacional de la Mujer,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10388,2013,Marzo,Dia Internacional de la Mujer,Sur,LESIONES PERSONALES,1
10389,2013,Marzo,Dia de los Amigos,Cabecera del Llano,HURTO A RESIDENCIAS,1
10390,2013,Marzo,Dia de los Amigos,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10391,2013,Marzo,Dia de los Amigos,Cabecera del Llano,LESIONES PERSONALES,1
10392,2013,Marzo,Dia de los Amigos,Centro,HURTO A PERSONAS,1
10393,2013,Marzo,Dia de los Amigos,La Concordia,HURTO A ENTIDADES COMERCIALES,1
10394,2013,Marzo,Dia de los Amigos,La Concordia,HURTO A PERSONAS,1
10395,2013,Marzo,Dia de los Amigos,La Concordia,VIOLENCIA INTRAFAMILIAR,1
10396,2013,Marzo,Dia de los Amigos,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10397,2013,Marzo,Dia de los Amigos,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,1
10398,2013,Marzo,Dia de los Amigos,Lagos del Cacique,HURTO A PERSONAS,1
10399,2013,Marzo,Dia de los Amigos,Nor Oriental,HURTO A PERSONAS,1
10400,2013,Marzo,Dia de los Amigos,Norte,HURTO A PERSONAS,1
10401,2013,Marzo,Dia de los Amigos,Norte,LESIONES PERSONALES,2
10402,2013,Marzo,Dia de los Amigos,Occidental,HURTO A PERSONAS,2
10403,2013,Marzo,Dia de los Amigos,Occidental,VIOLENCIA INTRAFAMILIAR,1
10404,2013,Marzo,Dia de los Amigos,Oriental,HURTO A ENTIDADES COMERCIALES,1
10405,2013,Marzo,Dia de los Amigos,Oriental,HURTO A PERSONAS,2
10406,2013,Marzo,Dia de los Amigos,Oriental,LESIONES PERSONALES,1
10407,2013,Marzo,Dia de los Amigos,Provenza,HURTO A PERSONAS,1
10408,2013,Marzo,Dia de los Amigos,San Francisco,LESIONES PERSONALES,1
10409,2013,Marzo,Dia de los Amigos,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
10410,2013,Marzo,Dia de los Amigos,Sur,VIOLENCIA INTRAFAMILIAR,2
10411,2013,Marzo,Dia del Hombre,Cabecera del Llano,EXTORSIÓN,1
10412,2013,Marzo,Dia del Hombre,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
10413,2013,Marzo,Dia del Hombre,Centro,HURTO A PERSONAS,2
10414,2013,Marzo,Dia del Hombre,Centro,LESIONES PERSONALES,1
10415,2013,Marzo,Dia del Hombre,Centro,VIOLENCIA INTRAFAMILIAR,1
10416,2013,Marzo,Dia del Hombre,García Rovira,LESIONES PERSONALES,1
10417,2013,Marzo,Dia del Hombre,García Rovira,VIOLENCIA INTRAFAMILIAR,2
10418,2013,Marzo,Dia del Hombre,La Ciudadela,LESIONES PERSONALES,2
10419,2013,Marzo,Dia del Hombre,La Concordia,HURTO A PERSONAS,2
10420,2013,Marzo,Dia del Hombre,La Concordia,LESIONES PERSONALES,1
10421,2013,Marzo,Dia del Hombre,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10422,2013,Marzo,Dia del Hombre,Morrorico,HURTO A ENTIDADES COMERCIALES,1
10423,2013,Marzo,Dia del Hombre,Mutis,HURTO A PERSONAS,1
10424,2013,Marzo,Dia del Hombre,Mutis,LESIONES PERSONALES,1
10425,2013,Marzo,Dia del Hombre,Nor Oriental,HURTO A PERSONAS,1
10426,2013,Marzo,Dia del Hombre,Norte,LESIONES PERSONALES,2
10427,2013,Marzo,Dia del Hombre,Occidental,LESIONES PERSONALES,1
10428,2013,Marzo,Dia del Hombre,Oriental,HURTO A PERSONAS,2
10429,2013,Marzo,Dia del Hombre,Provenza,HURTO A PERSONAS,1
10430,2013,Marzo,Dia del Hombre,San Francisco,HURTO A PERSONAS,1
10431,2013,Marzo,Dia del Hombre,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10432,2013,Marzo,Domingo,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,1
10433,2013,Marzo,Domingo,Cabecera del Llano,HURTO A PERSONAS,4
10434,2013,Marzo,Domingo,Cabecera del Llano,LESIONES PERSONALES,1
10435,2013,Marzo,Domingo,Centro,HURTO A ENTIDADES COMERCIALES,1
10436,2013,Marzo,Domingo,Centro,HURTO A PERSONAS,1
10437,2013,Marzo,Domingo,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10438,2013,Marzo,Domingo,Centro,LESIONES PERSONALES,3
10439,2013,Marzo,Domingo,García Rovira,HOMICIDIO,1
10440,2013,Marzo,Domingo,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
10441,2013,Marzo,Domingo,García Rovira,LESIONES PERSONALES,3
10442,2013,Marzo,Domingo,García Rovira,VIOLENCIA INTRAFAMILIAR,4
10443,2013,Marzo,Domingo,La Ciudadela,HURTO A PERSONAS,2
10444,2013,Marzo,Domingo,La Ciudadela,LESIONES PERSONALES,1
10445,2013,Marzo,Domingo,La Concordia,HURTO A ENTIDADES COMERCIALES,3
10446,2013,Marzo,Domingo,La Concordia,HURTO A PERSONAS,4
10447,2013,Marzo,Domingo,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),6
10448,2013,Marzo,Domingo,La Pedregosa,LESIONES PERSONALES,4
10449,2013,Marzo,Domingo,La Pedregosa,VIOLENCIA INTRAFAMILIAR,3
10450,2013,Marzo,Domingo,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,3
10451,2013,Marzo,Domingo,Morrorico,HURTO A RESIDENCIAS,1
10452,2013,Marzo,Domingo,Morrorico,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10453,2013,Marzo,Domingo,Morrorico,LESIONES PERSONALES,4
10454,2013,Marzo,Domingo,Mutis,HURTO A RESIDENCIAS,2
10455,2013,Marzo,Domingo,Mutis,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10456,2013,Marzo,Domingo,Mutis,LESIONES PERSONALES,2
10457,2013,Marzo,Domingo,Nor Oriental,HURTO A PERSONAS,4
10458,2013,Marzo,Domingo,Nor Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
10459,2013,Marzo,Domingo,Nor Oriental,LESIONES PERSONALES,3
10460,2013,Marzo,Domingo,Nor Oriental,VIOLENCIA INTRAFAMILIAR,4
10461,2013,Marzo,Domingo,Norte,HURTO A PERSONAS,4
